TV,Radio,Social.Media,Influencer,Sales
46,13.78266234,0.176731945,Mega,367.9590319
83,33.36304269,2.612161332,Macro,522.0891602
23,4.290951161,0.999133071,Micro,424.0973157
89,21.76612646,2.193168407,Nano,592.9216282
43,24.20995844,7.407487893,Micro,386.4668901
79,27.88320654,7.467941688,Nano,513.6860736
47,11.6137875,1.815052726,Nano,256.1995725
61,27.02285841,2.95767597,Micro,368.2255451
46,22.09302415,3.789152807,Micro,378.230297
93,26.86739055,2.603665219,Nano,526.2370062
37,9.859486032,2.897944304,Mega,304.415359
21,4.192298884,1.011604124,Macro,287.2549806
64,22.81691505,6.280742013,Mega,448.6560514
24,11.04100773,0.581803233,Macro,255.836497
40,12.1535313,4.060535456,Nano,298.7700407
25,5.438159446,0.017011212,Micro,295.9703375
27,6.447508155,1.415638249,Nano,271.545237
82,27.1165686,4.626630461,Mega,470.9299506
56,22.46814636,3.369146029,Mega,336.1212331
17,4.490602106,0.947531027,Macro,299.7495673
89,25.7252168,2.967397866,Nano,586.7130663
76,20.75626701,1.645051456,Nano,403.225709
68,27.81491888,2.873346769,Micro,377.5332614
81,27.47028369,1.607618125,Micro,537.4101928
40,12.03495904,1.471282913,Micro,232.3377123
23,16.62502162,0.612275984,Macro,253.5329647
77,18.65217152,1.370781655,Macro,425.5607061
36,8.11996156,1.225191317,Mega,341.4627899
27,14.94411052,1.452690809,Micro,282.5790383
100,42.83265278,3.965112831,Nano,513.6157107
35,17.76937744,1.421504768,Micro,269.5495307
26,12.88857643,4.686955087,Macro,366.6987618
24,7.47427064,0.440111075,Micro,378.5103846
51,12.89827532,1.831454795,Macro,362.2175705
34,8.964285289,2.893730794,Macro,294.9441933
40,19.94695027,4.409942415,Mega,269.917168
56,22.82931149,6.750361981,Mega,440.153287
58,19.21888874,0.582177191,Mega,446.6986155
46,6.828532561,4.305234817,Macro,254.9296798
50,18.9396793,2.457398302,Micro,312.5281724
90,33.54395616,7.805689746,Mega,497.0784543
36,19.22949803,3.440342386,Nano,310.0034806
19,2.477590756,5.557077517,Macro,304.9489263
15,3.636114603,0.732190448,Nano,283.9377522
28,7.191053729,0.032587652,Nano,330.7571204
13,1.523935466,3.518965997,Nano,225.7663645
52,20.71245229,1.629664479,Mega,329.150494
80,23.9546322,3.203461356,Nano,518.2636721
60,12.23406316,1.659737604,Mega,429.8990261
72,19.4392213,2.993106463,Mega,394.2615768
30,14.79008358,4.56781832,Nano,341.8654937
99,34.85208783,4.438102223,Mega,608.5901675
79,28.54447728,4.952881046,Nano,446.3895862
45,15.75354548,0.714255601,Micro,296.0518738
10,2.112089417,2.920708705,Mega,213.3568746
55,22.37478299,5.066577857,Macro,355.7828166
45,20.19360374,4.269134455,Mega,363.4020784
45,14.18460355,5.545421141,Mega,336.2986502
47,25.46799432,2.998558134,Micro,418.2798205
47,9.266865633,4.040010034,Mega,372.7798372
67,15.96230199,4.823873221,Macro,433.2453692
87,37.93348578,7.081628466,Mega,509.4171772
44,19.86674573,3.239329723,Nano,386.5443033
72,23.92269582,3.373809656,Mega,505.9011112
61,24.55433977,4.214668094,Nano,423.3409407
96,36.33920355,2.480408288,Mega,543.8145888
98,41.21683733,6.137985783,Micro,559.5148224
41,19.71084564,2.568993237,Macro,439.8490217
56,16.13587655,6.5492771,Micro,348.6926216
51,11.9448119,1.367738794,Nano,339.9601876
71,18.51355605,0.825055868,Mega,368.7454455
45,14.76514666,4.973730489,Micro,419.529475
80,29.63068625,7.527312834,,529.3355612
59,21.27291211,3.385121455,Micro,468.2401387
74,21.19623719,2.288930782,Macro,542.4731958
40,11.38543827,0.766831031,Macro,338.3264833
41,11.40108428,5.818696764,Nano,338.8119723
36,14.16404637,0.497245703,Nano,344.677615
53,15.31054288,2.280185979,Mega,379.0019916
56,19.91416231,6.070675656,Macro,401.7301677
80,24.74200406,1.469919578,Macro,476.6052927
14,0.50890917,1.278568268,Mega,254.1438265
68,21.28876131,3.213254208,Mega,481.3909385
99,30.14056912,6.546158024,Mega,546.314593
63,22.17656835,7.68073193,Nano,454.1989942
44,15.28763889,4.180978812,Macro,289.3621625
47,14.90938897,0.172817665,Macro,445.0078299
11,8.231312431,0.304835686,Macro,203.3821139
21,5.777996595,0.342541946,Micro,260.4911599
43,27.20006849,8.702652377,Nano,394.1390287
76,18.62923764,3.880480663,Mega,382.59609
68,19.98811488,1.958181971,Micro,344.4030021
98,33.05515873,6.063457718,Nano,640.8658172
56,12.41464256,0.67122054,Micro,380.434156
94,30.97274726,3.950369298,Micro,334.5085088
46,14.71086338,0.961338138,Macro,430.5195723
19,3.562325119,1.729921479,Nano,260.1201826
28,8.907131624,3.91181952,Micro,306.2482035
85,22.85941276,7.506443292,Micro,462.4419496
38,8.781974568,3.023611644,Macro,363.9966114
36,10.56614422,2.638889554,Micro,356.374552
90,23.85096981,1.784880296,Nano,484.2758623
63,18.0716099,4.009603049,Micro,311.3667485
96,29.50164045,4.919930365,Nano,503.4073461
29,11.27808484,3.290785312,Macro,293.4748177
90,32.32648182,5.609706527,Mega,513.3106305
88,27.46149343,1.524062069,Macro,510.4471961
15,3.61889035,0.424484925,Mega,300.0446738
40,15.5960957,3.286725772,Mega,295.6312256
38,12.76650992,0.102854565,Macro,355.9301593
12,6.217926868,4.111669155,Nano,181.4783624
74,29.56295098,2.060719698,Macro,524.8769437
16,1.114215614,0.124305507,Macro,338.8253407
54,25.98585962,5.632778725,Macro,352.0801954
28,21.10789156,3.196668702,Mega,296.0289099
72,15.43129391,3.006825317,Mega,475.9630132
52,17.23864858,7.172554439,Micro,361.3404878
95,28.5315743,5.572196695,Macro,623.3942673
73,23.51262647,5.371989647,Macro,513.9583895
42,15.79333037,1.878801595,Mega,357.8629668
62,19.00447338,0.255726683,Micro,377.7952276
85,32.61828343,7.461405498,Nano,454.7627095
29,8.852094414,0.041494349,Macro,355.0678636
17,0.0430822,1.299324106,Micro,285.711894
27,6.665685049,1.885684114,Micro,350.2540836
87,36.18933987,4.810689752,Mega,482.6348304
77,28.06346238,,Nano,506.6206321
65,24.23743524,5.698040664,Nano,393.5361919
32,16.29046631,5.212856081,Micro,310.6555025
62,17.83636305,3.980693917,Mega,421.1809903
53,21.22223249,3.97683231,Mega,441.9032438
79,29.27454206,1.791240836,Macro,447.7844981
16,5.735731245,2.354334527,Macro,289.209385
87,27.14848005,1.178327441,Macro,472.4402272
55,20.69486154,3.953574081,Micro,368.544962
13,11.95248101,3.326804424,Nano,309.3419919
61,20.91410383,1.168951922,Macro,393.32837
94,25.98728487,3.090720713,Macro,491.9943811
43,12.11627058,4.173004258,Micro,321.6007647
99,36.87630184,7.618605058,Mega,585.2078386
97,32.09708248,6.671544862,Micro,542.4878603
78,26.04688499,2.488182726,Macro,516.2063208
38,10.81858114,0.61243765,Macro,358.1376374
30,11.03989483,0.224889558,Macro,258.7975996
75,28.55660496,4.744486496,Mega,351.7436257
52,18.22775097,1.46423568,Macro,379.5167561
85,31.79693826,2.16250238,Micro,515.8324196
39,26.08214459,3.414835509,Macro,319.4487014
85,32.27082677,1.256186655,Macro,531.2270182
34,9.581611964,3.153043917,Nano,342.2946084
43,14.62315899,3.608015493,Micro,307.6396373
44,13.79194397,4.325957086,Nano,320.409035
31,13.19716034,2.334421349,Nano,352.0900601
24,11.79796872,5.560012566,Mega,341.2115332
35,11.70660872,1.951565452,Nano,288.7688033
97,37.55223206,6.093938019,Macro,504.420584
64,,1.795472681,Macro,496.7257716
94,28.34632962,2.769185314,Micro,506.8434734
50,24.05831736,4.741096535,Mega,417.0823301
50,12.39492222,0.742938135,Macro,406.8358405
48,20.80062547,5.617721908,Macro,324.1392901
14,12.24402504,5.347549295,Micro,193.0851775
14,6.167699608,0.901902768,Mega,225.9975848
35,6.790018809,1.234108294,Macro,320.5257592
46,17.46994122,1.304576856,Macro,290.613353
28,7.515169009,1.384553635,Micro,180.7855972
13,5.654204913,3.614718008,Macro,273.1119268
38,18.90360911,4.889993447,Nano,437.1197025
41,17.41067699,3.407154022,Nano,335.8238471
44,16.91203429,4.034660177,Macro,311.0226052
56,17.73673383,2.094383195,Nano,436.5947257
94,27.85248821,8.473494927,Micro,506.5061088
55,21.8064834,2.570983167,Macro,383.3109373
76,28.33102033,5.703993932,Macro,471.5956496
77,25.58343965,3.870991902,Macro,443.2038136
56,15.38414712,1.618385333,Macro,338.8243678
60,15.6542643,1.535037337,Micro,430.7725144
85,22.61804745,4.160026631,Nano,466.3143098
79,24.06313015,2.173279578,Mega,517.8114693
26,15.20439445,3.615245315,Mega,262.6323911
90,30.45575787,4.061587268,Mega,533.092472
70,23.80856837,3.766603039,Micro,472.3930099
38,14.03210293,0.298856444,Macro,367.8335955
40,8.483011027,1.590988073,Nano,357.7149151
49,15.96031563,5.254906229,Micro,453.0594133
53,18.97956401,2.374604112,Nano,319.8823972
77,28.84546272,2.077203913,Micro,502.2645418
27,6.491323673,1.109301779,Mega,294.0067476
43,12.32309593,1.312615046,Micro,275.3855272
83,28.82671381,5.519575003,Micro,433.1602586
16,5.381920952,1.304031365,Mega,293.8095656
22,13.49482792,3.186230229,Mega,292.0823153
42,12.58996505,1.843294988,Nano,339.4881139
87,27.02176623,1.799590879,Macro,442.9992493
23,12.05614618,3.597400217,Macro,275.020698
66,23.52461444,7.94705706,Nano,372.1827359
67,33.62209115,6.804494005,Micro,415.4736211
70,18.75537671,4.499500158,Micro,328.727681
40,18.15010991,3.230139036,Nano,351.235727
43,14.10622944,0.750124734,Mega,385.4795199
21,7.046414004,0.056054843,Mega,364.6307674
22,16.95506909,3.637021955,Mega,356.8738368
80,24.29031744,7.600781837,Mega,476.22453
32,14.80241086,4.810377057,Macro,372.3338275
18,8.808702773,2.414186295,Macro,286.7485431
24,6.816992888,3.927796211,Nano,255.9711401
33,18.79512475,3.740227729,Micro,251.5667403
15,0.987432188,1.921882034,Micro,203.4709903
64,22.33541786,0.434649663,Mega,463.1809793
76,32.02831924,6.749787308,Macro,546.0162789
57,23.74241823,2.585252416,Macro,353.6431235
87,26.26344606,4.66625435,Nano,415.7722377
14,4.643175727,0.637375788,Micro,221.3931805
77,34.01181552,4.378510541,Nano,409.3093891
75,29.03335197,1.937485672,Mega,430.4911424
94,25.30668459,8.030213252,Macro,587.3946884
43,19.40467358,1.227667435,Macro,350.4082618
85,27.90078747,2.420804146,Macro,499.1029988
78,31.21946728,7.587730571,Micro,434.0875007
56,15.92090337,0.310011712,Micro,464.4304917
36,3.478911133,1.239673052,Nano,238.8547219
29,16.79919436,4.279003862,Nano,270.8015161
22,1.060644401,1.093882341,Macro,172.6563413
12,5.037808977,1.199564471,Macro,295.4352381
77,21.62079765,3.571579662,Micro,458.431681
47,20.93650521,4.774722284,Mega,393.8184408
27,0.975331234,0.409356653,Mega,316.544203
86,25.25707261,0.696331556,Micro,469.2627116
31,11.05497474,0.739569127,Mega,256.7063645
37,14.82608899,5.056452865,Micro,323.5645742
100,43.76069372,6.420970623,Nano,572.6574661
65,23.20506523,2.070453608,Nano,511.4281534
63,20.34360352,2.500255148,Nano,420.365756
90,32.32893729,6.664554157,Macro,525.8503607
13,7.036145373,0.595659907,Macro,285.9503664
19,11.30005574,1.951961716,Macro,236.5660636
22,0.561491671,0.18288451,Macro,189.0023906
90,28.38052047,4.338469575,Mega,455.0353931
96,38.09039458,4.942815974,Micro,519.4029514
56,9.690666538,2.55275792,Macro,331.8412244
65,27.45177105,4.551897382,Nano,382.5472165
23,6.674391648,0.15301899,Mega,331.960049
48,21.5039439,4.735400459,Micro,350.3868341
76,29.04312897,1.68483329,Macro,433.5229715
60,23.78188165,1.048029693,Micro,455.4742963
26,8.893581105,0.236530774,Nano,288.0246235
20,5.063964906,0.037356944,Mega,294.3669632
42,25.88765729,3.593714636,Nano,415.0638724
62,27.34392422,1.912193777,Mega,442.1388064
68,17.30522246,3.579885761,Macro,469.3462181
66,22.00610289,4.981503424,Micro,359.6282422
83,34.68510091,10.0302438,Macro,510.3908219
20,1.319809182,0.644217455,Micro,251.4437058
18,0.0262955,2.08232788,Mega,223.4704827
75,30.5037236,3.850431399,Nano,461.1144213
77,29.75675332,3.156460901,Mega,467.7669872
26,10.85572363,1.338036432,Micro,275.4148029
79,31.42973368,3.255131985,Macro,521.2072065
97,32.3661171,2.549591051,Mega,480.0068907
56,22.65913506,0.484667648,Macro,366.8873028
58,21.36662978,4.869841897,Mega,484.340639
33,0.94680009,0.659368424,Macro,331.9555065
75,22.65024416,1.537757637,Mega,426.8595861
65,22.2209252,5.664413416,Micro,355.4082934
54,13.68614516,0.864997463,Micro,349.0379018
75,26.07549862,5.143706423,Nano,498.0790498
30,11.26567713,0.144117014,Nano,352.8464901
82,26.01084466,,Mega,420.193029
32,13.45746031,0.91765612,Mega,193.0114864
23,15.98558312,6.713201271,Micro,250.5273991
97,38.91395638,9.088162781,Nano,503.2575973
77,31.41643985,5.671164791,Macro,517.1882592
34,15.85130193,2.468160476,Micro,196.2121269
37,14.42898333,0.246283393,Nano,285.1946319
100,34.4882046,9.18719983,Nano,575.4815471
49,10.23560703,2.507190611,Micro,370.4049093
69,21.91504373,1.356265564,Mega,463.3207507
47,15.58848883,4.779978973,Micro,328.8530325
47,18.2339617,0.827545346,Nano,312.6344372
79,28.86285965,,Micro,426.2091812
47,14.07755898,0.062540126,Micro,429.2175107
13,4.782495242,1.413944986,Macro,239.3960979
39,14.58854843,5.478277994,Macro,300.2312365
38,2.589298485,4.232246203,Nano,341.8638028
46,11.41002235,2.694955186,Mega,349.7279941
91,27.36025947,6.603772501,Nano,520.9948848
54,26.55541659,4.633747811,Mega,287.2427116
38,9.479729844,0.386659582,Nano,341.6695392
12,6.233073586,3.695362555,Macro,231.2717425
28,10.34705868,1.330435169,Mega,327.6184962
88,28.32811978,2.4669255,Micro,566.7226309
85,33.41836523,4.973469351,Micro,
35,1.530848403,1.171052492,Mega,342.4296572
79,17.97181312,1.541124943,Nano,457.1706311
33,12.81782842,0.208065654,Micro,354.6760809
50,18.1727377,5.722841776,Nano,453.6635995
35,13.94233165,1.387046445,Micro,338.4205057
76,30.98988307,8.301339322,Macro,511.7841794
44,16.08347915,1.731768931,Nano,396.384401
45,16.92875024,0.551052977,Micro,401.6741809
52,24.21323418,3.817027564,Mega,357.7587376
74,22.32464234,4.001166429,Macro,456.3777135
96,36.72307745,3.950392592,Mega,553.9435486
68,20.71881535,0.144885367,Nano,529.7917063
75,30.08100939,6.303425067,Macro,478.3341511
94,29.84551294,2.783840955,Macro,518.7728276
99,33.89927206,7.955180603,Micro,619.7084728
33,13.19329779,0.782495368,Mega,346.4800527
73,34.27032719,8.062578895,Macro,557.0782755
22,14.04193665,4.643545687,Nano,275.1817735
100,35.08319587,6.750893552,Micro,584.1276508
92,34.75861536,3.828845154,Mega,466.9660857
82,28.98362002,5.778260941,Mega,445.273183
36,9.099158632,1.051392464,Nano,324.0128721
39,11.37745937,1.56084676,Macro,271.1322084
39,21.75233897,6.362993293,Nano,286.7987032
27,8.301393097,0.297735659,Nano,423.6694263
12,1.578916632,4.637683176,Macro,250.9949956
17,5.915589549,3.679589765,Mega,257.7898769
76,17.48860583,2.950997206,Nano,516.3095619
68,11.14928351,3.602205534,Nano,369.8600747
55,20.10848671,2.728374334,Macro,376.4831693
19,11.41121511,1.302072125,Nano,263.5740706
92,29.33152301,8.145979085,Nano,581.279951
59,19.15990669,4.831583416,Nano,414.2636922
23,5.088639493,0.254285318,Nano,191.829461
97,38.17272809,5.546782045,Nano,593.4195556
72,26.93997283,2.332437144,Micro,456.3561632
32,19.08301386,6.39743477,Nano,249.1343161
58,27.23205765,4.969437558,Micro,373.86411
18,8.838122541,2.715304509,Micro,179.8124779
28,8.175976358,0.989815074,Micro,318.0567921
27,0.815585276,3.082830489,Nano,308.5646519
69,23.74410652,5.035551434,Mega,400.021548
48,12.10869182,0.745238723,Micro,382.6085917
41,9.632766329,3.042221761,Macro,396.9722966
23,0.337280944,1.659522761,Mega,270.101659
30,10.5639763,2.855990067,Micro,234.0375923
50,15.36043208,7.610970713,Mega,436.7863699
21,17.72849806,1.316670346,Macro,292.8498693
72,22.66567386,5.289217664,Micro,404.9737505
16,6.352914129,5.654725259,Macro,246.8210834
90,32.26545634,5.473180079,Macro,466.8690575
57,21.18777348,1.021528117,Micro,402.3111963
95,22.10773802,0.785405303,Micro,575.0243422
62,27.59890985,3.606600914,Nano,474.0081151
25,7.340897283,3.250947615,Macro,265.1094007
32,0.627618771,2.676075167,Micro,157.149386
75,24.90444884,2.148412803,Macro,385.9590805
61,15.96956521,1.950999733,Nano,317.4606301
79,31.53703373,7.015332854,Macro,468.9629711
100,44.56040957,8.470339644,Macro,570.2067807
45,24.60749369,2.55372225,Nano,289.3950005
13,9.237764567,2.409567204,Micro,224.9833032
35,19.15649829,3.724764606,Micro,263.1201986
54,26.53273409,4.434096476,Mega,439.0440669
46,15.79668978,0.59689445,Macro,349.600182
54,18.3171069,2.118813045,Nano,356.2635955
98,34.89357897,6.591226551,Mega,583.7481625
89,36.06087241,2.325705692,Micro,537.7745216
24,10.79356441,2.557924297,Micro,265.2704627
24,11.18989537,0.329939678,Nano,293.3216807
21,2.438852131,2.350370592,Macro,327.7082303
56,23.96574055,6.276644732,Nano,395.1478851
20,3.31555073,0.424423006,Macro,333.4968997
92,33.30626217,5.365256008,Micro,512.9066571
52,25.43144364,4.58797385,Nano,344.148235
21,14.44136866,0.342016761,Mega,212.4802697
21,,0.8861581,Micro,211.1953534
96,33.28958396,6.573732291,Mega,575.1868101
70,22.9508713,5.688322892,Macro,449.3011198
94,34.4405617,5.361413902,Mega,544.5392166
84,22.47695972,2.357758852,Mega,526.0438362
40,18.81042973,0.847597289,Micro,311.0460112
31,12.22596591,0.397207276,Mega,336.7358307
15,7.531238469,2.180049883,Macro,187.5169989
66,12.05703979,3.722753612,Mega,392.0978087
37,13.52767982,1.309440016,Micro,365.1181561
31,0.417441168,1.904980213,Mega,346.6697035
81,25.70916199,5.579523367,Nano,504.8677125
50,3.497200302,3.337071447,Mega,412.5423287
99,41.96460607,9.476641246,Macro,533.4729495
44,16.60931402,5.15906663,Mega,309.2134635
13,4.450937443,3.332875723,Micro,259.5992744
36,8.338703112,1.45363758,Mega,340.5065332
95,24.08392299,3.537059462,Micro,521.7076673
49,14.01663901,0.804732595,Mega,427.2086545
92,27.35483097,6.16496891,Nano,533.4872451
74,23.05922246,7.068861538,Nano,376.9076806
69,25.03470033,9.204856494,Mega,483.4405234
31,6.274391805,0.189037455,Macro,301.2535709
62,16.05487189,1.791704679,Nano,369.9119424
99,25.0654369,5.419793658,Micro,519.2733945
94,30.49815694,8.823311925,Nano,555.2751206
71,26.98713859,0.842799647,Micro,462.0508392
79,37.37903665,4.767527236,Macro,408.2605542
17,8.482697909,0.946148453,Micro,193.8546014
90,34.3769832,5.298158719,Nano,444.8620653
58,18.16916172,0.137570341,Micro,386.366453
93,33.05945096,5.78929841,Nano,453.2663218
84,27.93352343,3.978525877,Mega,455.0626618
34,7.768529884,0.826269553,Micro,233.5515819
99,37.7178052,3.590086383,Micro,571.418899
59,13.95053433,0.174759871,Micro,396.28326
25,0.981140161,1.377660378,Nano,279.7782285
81,24.00579144,3.774497494,Micro,446.2342941
57,17.50937376,3.912910486,Nano,410.818893
88,25.62127221,4.608967452,Micro,587.4383234
65,26.47185629,6.427113657,Mega,509.8132598
61,20.78954416,2.473938172,Micro,402.9026111
86,18.58905369,2.780680191,Mega,432.1308794
23,10.69072552,3.635755458,Mega,278.4778367
40,8.210580502,0.54506686,Mega,339.0523814
92,16.70376892,1.888403291,Mega,475.8396417
51,16.1902616,7.97216452,Mega,414.3795428
26,1.218353879,1.270443869,Micro,238.4505164
72,26.13477794,2.501086045,Mega,411.0431418
49,17.57987378,1.218985086,Mega,315.7037308
15,1.724488258,2.238012224,Macro,226.8754214
58,28.44384156,6.105705139,Macro,462.9482419
43,15.69550209,4.621334711,Micro,338.4241444
49,10.06762616,1.729667405,Macro,284.4216144
100,32.57274847,5.430991677,Mega,468.0692392
47,13.39621739,4.181491721,Micro,319.9146176
32,10.39891437,1.174828669,Mega,344.8953677
23,7.956173782,0.912076126,Micro,326.9144004
31,16.8762305,1.04950058,Nano,322.9469271
13,1.825468861,1.445952711,Mega,129.7511117
79,35.94267446,3.479529086,Micro,353.9100091
13,8.222252441,0.500016101,Mega,229.5629607
42,15.31567266,0.605210374,Micro,322.5051476
35,5.926629445,2.13583865,Macro,352.6275716
43,22.95583839,3.316618583,Micro,318.7128643
13,11.97337764,0.12416714,Nano,330.7676055
15,4.456312327,2.629690582,Mega,273.8143981
54,9.674174412,1.365669378,Nano,312.9526926
37,20.04563677,3.7938089,Micro,293.9184423
75,25.27194402,7.717105296,Mega,478.7462429
43,17.26923733,2.668721882,Macro,339.4563881
95,31.0557159,6.758467165,Mega,558.2948769
27,2.742980844,0.29066076,Macro,181.5476286
100,34.28471357,10.33797765,Nano,460.0410623
84,33.9556193,4.479871088,Nano,496.6499326
48,13.68967669,3.947498786,Macro,412.2168861
99,30.57840248,3.043517305,Macro,514.5207949
51,12.40064246,0.276897522,Micro,437.6154639
97,26.74517188,8.197650451,Micro,448.9476849
85,29.38878187,2.734049922,Nano,564.3396329
46,7.179374076,3.421230648,Macro,370.4605698
38,0.857280644,0.218739353,Nano,296.021299
40,19.53033704,2.761218278,Mega,366.8830336
70,19.86645844,1.948666468,Macro,418.58159
81,32.00621358,5.572236777,Micro,403.4239111
82,28.51798649,5.24218225,Macro,505.6170445
58,18.36779222,4.583140154,Micro,444.0664431
21,2.126632572,1.771582974,Micro,256.1791849
21,7.771726602,2.075967643,Micro,320.4691792
60,26.09727976,1.525980545,Nano,344.5676878
36,14.77598499,8.008030729,Micro,297.1882619
29,8.217607504,1.975593443,Macro,304.1770285
53,10.67865124,3.724557377,Micro,474.4217537
18,2.609402156,0.055425098,Macro,365.0652836
84,26.41066438,5.163949549,Micro,543.0635888
47,15.59829684,5.327113425,Mega,397.2737947
83,20.31568063,1.682342275,Mega,523.5122576
90,36.55151239,9.883176364,Nano,515.5088924
51,14.28433335,1.914859941,Mega,390.8065644
91,24.92555148,4.999090743,Micro,503.0346242
91,25.72782083,1.843733021,Micro,584.0022196
25,5.739965646,0.235851848,Nano,339.8766832
73,30.6636907,4.071548218,Nano,508.7942769
95,25.73376486,2.270527985,Macro,645.3325738
85,26.56616206,5.987521897,Macro,408.6642258
100,42.22523217,8.977117102,Nano,672.4794049
58,14.69851591,1.463555453,Macro,458.7583007
87,33.70789822,3.327272719,Macro,474.0444899
30,9.749321224,3.173628519,Micro,317.217066
31,9.847549535,0.553308611,Macro,330.722338
56,11.37558877,0.711758296,Mega,387.774233
43,18.67268931,1.532240466,Nano,340.4185486
89,30.08565306,4.965533461,Mega,533.4830929
27,3.438824491,0.749518789,Nano,300.3513904
70,15.29255881,2.437563019,Mega,421.1916891
40,13.80214449,4.654436607,Nano,418.4825324
47,7.617127951,2.274600961,Nano,323.1463275
40,20.13539246,4.956791317,Mega,254.5342704
25,6.831105212,1.051652994,Micro,414.9945494
98,27.41215735,4.655176013,Mega,533.2862898
76,19.86221522,2.198497564,Mega,443.9247738
84,26.76644607,3.817537409,Mega,506.5596553
18,0.544774758,0.584802079,Nano,161.6760315
36,9.096779889,3.81883449,Micro,387.0846482
93,25.98992347,4.655323383,Macro,478.1500639
55,19.95572923,5.245123382,Nano,298.0327674
65,20.06155575,3.529274197,Micro,370.6566808
34,10.9248179,2.761077651,Micro,306.4086015
81,32.48179976,5.065837233,Nano,432.1020813
16,2.081858668,2.995109293,Micro,318.496876
16,8.303409472,2.058523812,Mega,101.4376769
96,30.07537117,6.063871145,Nano,492.7453848
43,4.246828009,1.182699755,Nano,301.5152335
78,37.47760817,12.10801729,Mega,457.4622301
82,27.64758545,5.611221835,Nano,501.3114063
11,6.327931043,1.110666769,Macro,211.8461569
10,4.693662632,2.156240536,Nano,298.7833832
44,19.87737672,2.927407367,Nano,289.8533467
18,24.48425958,5.258960389,Macro,240.7050224
92,32.31705024,4.646319634,Nano,527.0275405
29,9.487993613,0.250432849,Nano,271.4253895
63,19.71906624,5.481915242,Macro,386.9602922
90,32.90465972,5.083271911,Mega,497.6770465
36,11.74323228,1.380873108,Micro,341.1046664
93,27.81154194,4.878628858,Mega,576.2382858
29,8.714942563,0.956601942,Micro,232.8100124
91,26.28625575,6.917554923,Nano,442.5331882
61,26.66674418,3.698028588,Mega,411.5506851
22,0.861286937,0.129393639,Macro,356.1113847
96,25.060946,8.261168242,Macro,466.215448
92,31.49086179,2.679171631,Macro,539.7261893
30,8.421994731,3.279480595,Macro,286.7206612
34,12.35039071,6.24012692,Mega,301.2596724
43,16.34871104,2.814013458,Micro,360.0839485
43,18.68496658,1.243232714,Mega,348.3143364
69,34.17860922,5.927940808,Nano,382.4936197
21,5.719153159,1.08986217,Mega,177.2512192
38,13.97381157,2.937255499,Nano,312.9182335
74,21.09890403,3.621742881,Macro,550.8531733
88,35.39746031,4.222176063,Micro,521.6746369
83,31.88569222,3.03815294,Macro,509.5235375
12,7.759455368,3.181063753,Mega,348.5235863
46,8.066799135,0.508134517,Micro,379.7610122
10,0.758569411,0.527880863,Nano,262.5328173
92,36.90254427,7.630973429,Micro,547.4593343
11,5.515064497,0.767888515,Macro,176.2222546
74,28.1170026,5.894168882,Micro,454.2900308
13,9.434361981,1.80338467,Nano,237.1788568
44,15.72633981,5.470316628,Mega,424.1422477
46,12.45429943,2.053708325,Micro,424.3855828
17,5.063592359,1.535619761,Mega,197.5025726
56,11.87274594,2.349050432,Macro,373.5243516
61,23.9098499,5.37298311,Nano,352.9642472
48,21.10276132,1.895651693,Nano,391.9544709
100,31.63231852,6.437839912,Nano,474.4823199
56,16.13003967,3.866936616,Mega,418.0275318
12,9.359062905,5.249310703,Micro,193.0873356
50,16.68128451,1.258518049,Macro,425.6517546
49,8.208255183,4.305739085,Mega,339.9591218
71,19.47415695,4.433751454,Macro,375.4835972
69,23.47473707,5.622279813,Nano,384.3858748
71,17.5346403,1.94087322,Mega,481.404713
69,21.07949092,3.125858631,Nano,408.6597877
88,34.00584879,5.99737,Macro,461.5507738
66,21.57823348,8.87423765,Macro,404.3355719
70,17.89838701,2.524896129,Nano,437.9353333
90,29.02101661,6.431995293,Nano,472.0573815
78,36.40241947,5.322761087,Nano,498.0323647
54,17.44304527,5.549219531,Mega,376.3920006
29,22.05660505,4.372790192,Micro,254.201729
25,8.441300609,3.061993427,Micro,291.4602082
79,24.182637,8.112998598,Mega,462.9866027
93,25.28514889,2.805839643,Macro,492.7416791
69,27.08276724,3.996892883,Mega,472.4102103
14,0.218030497,0.337638266,Micro,191.9150599
24,2.353887518,1.093828271,Nano,188.7980577
14,17.13933034,1.23397456,Mega,252.2577046
86,25.26070742,6.765663894,Micro,539.198883
59,23.46416167,3.671607869,Macro,418.0825127
84,29.28103583,4.182346523,Nano,414.4920619
89,30.57969119,5.915506812,Mega,586.1797008
95,28.7254987,5.147521114,Macro,537.1343505
61,20.00446791,6.081970669,Mega,342.3895954
75,28.80884454,6.73194589,Nano,501.2255473
50,18.2630567,4.050816325,Nano,392.6309053
71,28.25480021,4.399195778,Macro,374.1060171
84,28.25824209,4.849899418,Macro,654.9116058
44,8.517662372,0.443216978,Mega,370.052152
35,6.464550157,1.375936383,Mega,400.8188288
74,25.56191025,5.459718097,Micro,473.9480882
50,17.63728761,1.085353836,Mega,403.5355519
30,17.46901907,4.337634178,Mega,362.2161197
78,30.95151095,6.412862561,Mega,482.0541907
29,11.39467134,2.510669081,Macro,251.8372045
21,1.434561884,0.076376517,Macro,246.4807375
46,17.94687212,1.643429846,Micro,339.8937203
71,14.15400564,2.185417096,Macro,562.9228364
58,20.92488055,6.059807429,Macro,413.0733462
